subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
325698,33,6.849051e-05,0.0,0.021087386,0.24776721,4.455773,57.507195
325698,34,7.172662e-05,0.0,0.022306263,0.28238273,4.6426864,58.188652
325698,35,7.4238196e-05,0.0,0.02341453,0.31576037,4.838425,58.97278
325698,36,7.6618744e-05,0.0,0.024594136,0.34836388,5.038603,59.798923
325698,37,7.8825804e-05,0.0,0.02591163,0.38255715,5.2393866,60.6473
325698,38,8.064337e-05,0.0,0.027557045,0.42632365,5.440613,61.48116
325698,39,8.236297e-05,0.0,0.029251397,0.469831,5.639779,62.327896
325698,40,8.38564e-05,0.0,0.031074397,0.5196936,5.842054,63.175625
325698,41,8.4949104e-05,0.0,0.032998137,0.5763178,6.051487,64.018
325698,42,8.644638e-05,0.0,0.0350473,0.63451076,6.265598,64.87165
