subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
290187,33,0.00013307613,0.0005593541,0.16459027,3.9946847,13.5194,87.241035
290187,34,0.00015669715,0.0006281696,0.17529179,4.24675,14.050974,88.20389
290187,35,0.00017139412,0.0007108233,0.18632549,4.538621,14.578558,89.32246
290187,36,0.00018414622,0.00080159504,0.19851378,4.8548417,15.130583,90.52751
290187,37,0.00019875291,0.0009056012,0.21219248,5.2003613,15.728187,91.82353
290187,38,0.00021692751,0.0010245456,0.22747236,5.5786753,16.38748,93.191185
290187,39,0.00024083117,0.001165105,0.24465075,5.9940953,17.088404,94.64025
290187,40,0.00027108582,0.0013340933,0.26313555,6.4415865,17.819672,96.103325
290187,41,0.00030554493,0.0015298852,0.28356,6.9123144,18.584513,97.57489
290187,42,0.00035438503,0.0017523873,0.30523932,7.391561,19.365341,99.0229
