subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
134306,33,0.0053173755,0.018194696,1.6547403,30.487661,65.115204,149.30098
134306,34,0.0069084433,0.018943522,1.8509942,30.31526,66.15897,148.9614
134306,35,0.008407327,0.018925486,1.9808224,29.037476,64.95251,147.22281
134306,36,0.009795965,0.018289313,2.0655174,27.08389,63.21745,145.75671
134306,37,0.010881125,0.017036244,2.0690928,24.681978,60.898052,144.3894
134306,38,0.011540636,0.015242263,2.0130782,21.99208,58.387733,142.77203
134306,39,0.01187667,0.013422693,1.9220262,19.326809,55.381798,141.07416
134306,40,0.012039401,0.0119446,1.8391047,17.16439,52.79545,139.49481
134306,41,0.012139063,0.010811624,1.7659729,15.456013,50.59925,138.2349
134306,42,0.012231418,0.009340929,1.676161,13.373157,48.48014,136.84787
