subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
311608,33,9.129089e-05,0.0,0.03426929,0.58232236,6.069367,64.08813
311608,34,9.257981e-05,0.0,0.036187924,0.64263225,6.302555,64.96513
311608,35,9.135294e-05,0.0,0.038214386,0.7076467,6.5218306,65.82094
311608,36,8.895408e-05,0.0,0.040416278,0.77895474,6.7376795,66.66159
311608,37,8.681064e-05,0.0,0.0427439,0.8512162,6.9590874,67.51124
311608,38,8.436953e-05,0.0,0.0452232,0.92732465,7.185135,68.356804
311608,39,8.2085666e-05,0.0,0.048266515,1.0147233,7.4353523,69.20178
311608,40,8.010722e-05,2.7446076e-06,0.051491678,1.1067128,7.7020693,70.0676
311608,41,7.92456e-05,1.3444223e-05,0.05497995,1.2067134,7.9886756,70.9717
311608,42,7.8637124e-05,2.6298338e-05,0.058749497,1.3152397,8.28927,71.9095
