subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
451968,33,5.0033123e-05,0.0,0.012393534,0.0,2.8821511,50.490414
451968,34,5.306289e-05,0.0,0.013492569,0.04293084,3.087689,50.917114
451968,35,5.5378594e-05,0.0,0.014520317,0.107699394,3.343132,51.72758
451968,36,5.80512e-05,0.0,0.015581757,0.15786386,3.5897136,52.62972
451968,37,6.0831953e-05,0.0,0.01684229,0.19639635,3.8229213,53.563477
451968,38,6.31095e-05,0.0,0.017986864,0.22671318,4.0319943,54.499626
451968,39,6.498312e-05,0.0,0.019035846,0.25074077,4.2185764,55.42928
451968,40,6.648287e-05,0.0,0.020001188,0.27093387,4.3896446,56.342346
451968,41,6.7738205e-05,0.0,0.020911612,0.28880072,4.5498524,57.234547
451968,42,6.981252e-05,0.0,0.021972105,0.3118465,4.7246227,58.11006
