subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
438978,33,5.452882e-05,0.0,0.012109101,0.04638648,2.892529,48.95861
438978,34,5.47246e-05,0.0,0.013114423,0.08873248,3.091281,49.858513
438978,35,5.5914395e-05,0.0,0.014011756,0.12616062,3.2936282,50.85854
438978,36,5.8043515e-05,0.0,0.015062332,0.16220665,3.513249,51.860367
438978,37,6.0269143e-05,0.0,0.01624,0.190979,3.7234483,52.85208
438978,38,6.219087e-05,0.0,0.017331496,0.21544576,3.916946,53.82603
438978,39,6.384149e-05,0.0,0.018352121,0.23678946,4.09693,54.779022
438978,40,6.537369e-05,0.0,0.019334525,0.25656843,4.2686076,55.708916
438978,41,6.6863344e-05,0.0,0.020290703,0.27588677,4.4360566,56.61499
438978,42,6.8482565e-05,0.0,0.021250188,0.2955699,4.602186,57.49691
