subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
211777,33,9.546819e-05,0.00015404582,0.09141123,2.2851443,10.781376,77.856285
211777,34,9.165064e-05,0.00019848126,0.10028045,2.530263,11.177373,79.36576
211777,35,9.160314e-05,0.00023996574,0.1084737,2.736211,11.503672,80.587746
211777,36,9.3382434e-05,0.00027790264,0.11626692,2.9359128,11.856047,81.72228
211777,37,9.7392156e-05,0.0003216744,0.12515084,3.1483757,12.225046,82.885605
211777,38,0.00010366776,0.00037391088,0.13481338,3.3792844,12.623516,84.0815
211777,39,0.00011152573,0.00043258548,0.14468749,3.6291256,13.068815,85.3118
211777,40,0.00011938944,0.00049790245,0.15440217,3.8957362,13.537349,86.53757
211777,41,0.00013042561,0.0005790739,0.165897,4.1895037,14.037948,87.77772
211777,42,0.00014322542,0.00066768966,0.17815825,4.4965262,14.55106,89.046936
