subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
463332,33,6.066254e-05,0.0,0.018920347,0.24321127,4.3861923,56.90379
463332,34,6.2492414e-05,0.0,0.019933864,0.25953436,4.491105,57.475418
463332,35,6.4444845e-05,0.0,0.021086521,0.2890606,4.663616,58.266594
463332,36,6.748337e-05,0.0,0.022371918,0.32209897,4.860426,59.089436
463332,37,7.107618e-05,0.0,0.023812443,0.35512733,5.064516,59.931946
463332,38,7.4473646e-05,0.0,0.02540338,0.39276457,5.2744427,60.776558
463332,39,7.7440316e-05,0.0,0.02725587,0.43624854,5.4769964,61.61347
463332,40,8.0546015e-05,0.0,0.029186606,0.4793706,5.677172,62.464237
463332,41,8.2690996e-05,0.0,0.031205423,0.5299475,5.8762565,63.31436
463332,42,8.452733e-05,0.0,0.033251107,0.5870023,6.0886235,64.159386
