subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
353084,33,0.00010513363,7.217325e-05,0.07500732,1.7955029,9.793503,74.750336
353084,34,9.2287635e-05,9.6750795e-05,0.0810838,2.0166335,10.211399,76.45714
353084,35,8.6756336e-05,0.00012440508,0.08725697,2.1877728,10.496432,77.70042
353084,36,8.551616e-05,0.00016474875,0.09480126,2.3770692,10.787051,78.82597
353084,37,8.667578e-05,0.00020733307,0.102911115,2.5763516,11.115487,79.92192
353084,38,8.915851e-05,0.0002517199,0.111257106,2.7835236,11.474615,81.02438
353084,39,9.413838e-05,0.00029901747,0.12035064,3.0031264,11.869917,82.17666
353084,40,0.00010205945,0.00034839078,0.13014196,3.2377665,12.3185005,83.38669
353084,41,0.00011098539,0.00040199945,0.13987516,3.4859366,12.802231,84.617256
353084,42,0.00011795116,0.0004619888,0.1493773,3.7473998,13.28297,85.86379
