subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
394002,33,8.499363e-05,0.0,0.03791418,0.72909224,6.602313,66.20724
394002,34,8.384799e-05,0.0,0.04020691,0.7924738,6.7852716,66.94015
394002,35,8.215275e-05,0.0,0.042650647,0.8666134,7.0044436,67.767395
394002,36,8.000666e-05,0.0,0.045313,0.94686663,7.236402,68.58898
394002,37,7.8400684e-05,0.0,0.048583634,1.0362244,7.4907284,69.42631
394002,38,7.7276054e-05,3.2162643e-06,0.051992424,1.1290848,7.758683,70.29031
394002,39,7.762754e-05,1.5157857e-05,0.05558587,1.2313876,8.058193,71.1922
394002,40,7.7243225e-05,2.8364826e-05,0.05947776,1.343015,8.361852,72.129585
394002,41,7.736945e-05,4.2437052e-05,0.06405652,1.467067,8.677948,73.09772
394002,42,7.795627e-05,5.7429774e-05,0.068867184,1.601525,9.002041,74.06588
