subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
379952,33,6.842267e-05,0.0,0.020190775,0.2655866,4.3869967,56.41577
379952,34,7.017949e-05,0.0,0.021165103,0.28703904,4.5573926,57.27209
379952,35,7.181632e-05,0.0,0.022169784,0.31113958,4.7334104,58.14068
379952,36,7.342908e-05,0.0,0.023185775,0.33462954,4.905909,59.006985
379952,37,7.518672e-05,0.0,0.024343602,0.35982728,5.0843034,59.877365
379952,38,7.699887e-05,0.0,0.025698096,0.3904407,5.2702227,60.740704
379952,39,7.892671e-05,0.0,0.02741757,0.4326012,5.465208,61.57906
379952,40,8.1303646e-05,0.0,0.029241279,0.47579217,5.663969,62.427116
379952,41,8.327555e-05,0.0,0.031196117,0.52687144,5.8668337,63.27405
379952,42,8.4911124e-05,0.0,0.033213258,0.58370304,6.0777197,64.11768
