subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
308551,33,7.199313e-05,0.00024549296,0.11093025,2.7940307,11.409348,81.21783
308551,34,7.827894e-05,0.00028798525,0.11883011,3.0217307,11.899792,82.34348
308551,35,8.633622e-05,0.00033393735,0.12762408,3.247786,12.357172,83.4794
308551,36,9.572215e-05,0.00038723202,0.13704693,3.4834704,12.806474,84.638245
308551,37,0.00010495054,0.00044744767,0.14661068,3.7333522,13.261113,85.82102
308551,38,0.00011466534,0.00051837915,0.15687709,4.0013056,13.720723,87.00721
308551,39,0.00012681357,0.00060209073,0.16871461,4.2933307,14.208038,88.224174
308551,40,0.00014342135,0.0006989767,0.18228912,4.612393,14.738466,89.50389
308551,41,0.0001611122,0.00080471917,0.19716784,4.9580617,15.32382,90.84571
308551,42,0.00017907287,0.000919393,0.2124746,5.3231745,15.95223,92.23401
