subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
295901,33,7.3764444e-05,0.0,0.02326928,0.30891848,4.922625,59.674026
295901,34,7.699625e-05,0.0,0.024686933,0.34014893,5.090018,60.315506
295901,35,7.851687e-05,0.0,0.026314512,0.3878734,5.2925577,61.086308
295901,36,8.059695e-05,0.0,0.02813895,0.43603063,5.5005665,61.906162
295901,37,8.284999e-05,0.0,0.029994816,0.48485255,5.711697,62.746834
295901,38,8.444415e-05,0.0,0.031989336,0.54416776,5.93202,63.581345
295901,39,8.601931e-05,0.0,0.033995017,0.60373354,6.1539555,64.426216
295901,40,8.660005e-05,0.0,0.036031112,0.6641972,6.3717685,65.28658
295901,41,8.5216714e-05,0.0,0.03829243,0.73326147,6.5862455,66.124504
295901,42,8.3864055e-05,0.0,0.04064501,0.8052871,6.806217,66.96262
