subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
328414,33,8.1795384e-05,1.7644546e-05,0.054585524,1.130078,7.718498,70.6372
328414,34,8.569006e-05,2.7874368e-05,0.057860285,1.2189372,7.9974604,71.30786
328414,35,8.5232576e-05,3.8552855e-05,0.061207384,1.328047,8.300055,72.13889
328414,36,8.457966e-05,4.916807e-05,0.0651505,1.4484484,8.618737,73.0378
328414,37,8.4012194e-05,6.095314e-05,0.06942987,1.5792615,8.944409,73.968834
328414,38,8.387756e-05,7.783726e-05,0.07408559,1.7212138,9.277398,74.90416
328414,39,8.372945e-05,9.581272e-05,0.078938745,1.8675181,9.617691,75.87255
328414,40,8.527239e-05,0.00012078881,0.08461918,2.0259984,9.963409,76.8964
328414,41,8.692444e-05,0.0001537248,0.09126061,2.2065458,10.3174,77.9266
328414,42,9.01483e-05,0.00018944452,0.09859128,2.398998,10.691978,78.983444
