subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
260500,33,6.729577e-05,0.000106879685,0.08056979,1.9711976,9.782484,76.58351
260500,34,7.334101e-05,0.00013860734,0.08728166,2.147541,10.174468,77.57061
260500,35,7.8764424e-05,0.00017255539,0.094323464,2.3303695,10.549473,78.57311
260500,36,8.430227e-05,0.0002082967,0.10189079,2.5210373,10.927942,79.6091
260500,37,8.9474226e-05,0.00024801889,0.10985172,2.72282,11.318568,80.68065
260500,38,9.509074e-05,0.00029030867,0.11825743,2.9359326,11.732508,81.80476
260500,39,0.0001023364,0.00033449318,0.12744725,3.16338,12.185762,82.99306
260500,40,0.0001098607,0.00038611196,0.1371331,3.4066656,12.649363,84.225525
260500,41,0.000117007585,0.0004438859,0.14672521,3.6648088,13.132751,85.48166
260500,42,0.00012395234,0.00050952577,0.1563187,3.9355004,13.616076,86.71047
