subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
344364,33,5.842361e-05,0.0,0.044954337,0.96031296,7.2010193,69.24366
344364,34,6.203042e-05,0.0,0.04816915,1.0461334,7.4573264,69.80502
344364,35,6.408454e-05,2.3075263e-06,0.0515801,1.1444569,7.7477064,70.56397
344364,36,6.6920154e-05,1.4936784e-05,0.055186845,1.2459013,8.05566,71.39385
344364,37,6.889383e-05,2.7273549e-05,0.05905591,1.3570875,8.369848,72.26543
344364,38,7.1653485e-05,4.015921e-05,0.06363795,1.4791876,8.699661,73.18594
344364,39,7.396875e-05,5.5766723e-05,0.0685912,1.6121706,9.024325,74.132996
344364,40,7.647826e-05,7.624662e-05,0.073939994,1.7559484,9.354321,75.097664
344364,41,7.8896555e-05,9.8143006e-05,0.07949254,1.9051898,9.693353,76.098564
344364,42,8.256448e-05,0.00012558472,0.0856717,2.067093,10.045226,77.13263
