subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
106280,33,0.0068007475,0.023067681,2.367644,39.657043,86.25107,158.35889
106280,34,0.008867461,0.025713036,2.701273,42.846527,96.66989,164.41383
106280,35,0.011490811,0.026047729,2.9624743,42.156326,101.42101,165.81958
106280,36,0.013625731,0.024253348,3.0498326,38.40695,100.54732,164.48935
106280,37,0.014805367,0.020084303,2.961082,32.239357,96.35752,161.06686
106280,38,0.015242969,0.015129675,2.8555334,25.600208,91.77313,157.50873
106280,39,0.015322175,0.011039904,2.760712,20.243599,88.02808,154.5632
106280,40,0.015261685,0.00828494,2.6674538,16.605316,84.690506,152.43954
106280,41,0.015128622,0.0066661146,2.546642,14.19619,80.731674,150.58015
106280,42,0.015098536,0.005257813,2.438518,11.921721,77.153046,148.65411
