subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
70884,33,0.027560823,0.0023391475,5.4440274,14.367463,172.96097,194.40105
70884,34,0.027061386,0.00050479564,5.379848,11.477059,169.5849,190.1737
70884,35,0.026552992,0.0,5.3813925,10.357847,169.10107,187.94307
70884,36,0.02650191,0.0,5.619328,9.633649,175.59541,187.32533
70884,37,0.026280684,0.0,5.7472053,10.1233635,179.9906,187.65323
70884,38,0.026274208,0.0,5.7961745,10.561216,182.51587,188.75516
70884,39,0.027283605,0.0,6.002028,9.49593,188.16626,191.3491
70884,40,0.027577562,0.0,5.9853864,9.536014,188.49065,192.97073
70884,41,0.02794853,0.0,6.036934,9.554897,190.41612,194.55237
70884,42,0.028338125,0.0,6.206232,9.76837,195.18448,196.14008
