subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
70553,33,0.026065605,0.0022203738,4.9523425,12.587522,156.90533,186.23553
70553,34,0.025869897,0.00025519333,4.9198956,10.374945,156.13518,185.49422
70553,35,0.025495088,0.0,4.8392024,8.954871,153.79451,183.88266
70553,36,0.025473904,0.0,4.7512918,6.8891835,150.84705,182.47546
70553,37,0.025968345,0.0,4.904647,4.080492,154.00851,181.4266
70553,38,0.026166335,0.0,4.7928762,2.8295746,150.78174,180.96286
70553,39,0.025653875,0.0,4.694525,2.9406102,148.18144,179.44417
70553,40,0.025163488,0.0,4.5996222,3.0931942,145.7066,178.02237
70553,41,0.024809984,0.0,4.496992,3.0357406,142.93341,176.81886
70553,42,0.024654174,0.0,4.4094043,2.580359,140.30649,175.80904
