subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
115054,33,0.0010638097,0.006492596,0.67915404,15.245518,31.165413,117.03904
115054,34,0.0015779906,0.0071449885,0.77115214,15.509445,32.128044,116.955986
115054,35,0.0020855393,0.00794145,0.86006594,16.041977,33.48461,117.77228
115054,36,0.0025978035,0.0086590275,0.93969476,16.498684,34.8852,118.85479
115054,37,0.0031707352,0.009420146,1.0241771,17.02959,36.30397,120.176094
115054,38,0.0037914144,0.010094295,1.1055672,17.486038,37.577957,121.57982
115054,39,0.0044256086,0.0105740065,1.1745365,17.693428,38.46295,122.82254
115054,40,0.0050732438,0.010822946,1.2259282,17.503475,38.839245,123.580444
115054,41,0.0057698525,0.011049173,1.2811235,17.242443,39.03919,124.21791
115054,42,0.006475817,0.011080122,1.3236605,16.748386,39.25048,124.845604
