subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
399059,33,6.310351e-05,0.0,0.019774586,0.20677328,4.357402,57.6884
399059,34,6.637481e-05,0.0,0.021171995,0.25561452,4.565824,58.27784
399059,35,6.965097e-05,0.0,0.022486016,0.302073,4.794041,59.003796
399059,36,7.295527e-05,0.0,0.023866057,0.34322977,5.018146,59.79554
399059,37,7.587019e-05,0.0,0.02532392,0.38098502,5.2300644,60.625717
399059,38,7.813703e-05,0.0,0.027056538,0.42538595,5.4336405,61.452045
399059,39,8.060376e-05,0.0,0.028890364,0.46872544,5.632533,62.296654
399059,40,8.2747865e-05,0.0,0.03083872,0.51780915,5.833222,63.146355
399059,41,8.4352185e-05,0.0,0.032855712,0.5746989,6.0440245,63.989895
399059,42,8.602865e-05,0.0,0.034925364,0.6328471,6.258542,64.8432
