subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
376287,33,8.747226e-05,1.7167185e-06,0.052716777,1.1090776,7.752026,70.30846
376287,34,8.7523804e-05,1.3364886e-05,0.05598463,1.1901817,7.970657,71.01618
376287,35,8.51721e-05,2.7166854e-05,0.05948522,1.2977877,8.252139,71.8953
376287,36,8.274114e-05,4.0752e-05,0.06349875,1.4187249,8.557556,72.82499
376287,37,8.157652e-05,5.4752163e-05,0.067997195,1.550697,8.872452,73.77175
376287,38,8.164998e-05,7.276941e-05,0.072835945,1.6928833,9.20332,74.71979
376287,39,8.245034e-05,9.087066e-05,0.07772568,1.8400292,9.555579,75.68121
376287,40,8.371167e-05,0.00011449354,0.08321748,1.9948928,9.90078,76.692726
376287,41,8.593689e-05,0.00014640129,0.08983012,2.1708894,10.2494,77.724335
376287,42,8.896168e-05,0.00018198311,0.0970304,2.3611665,10.619423,78.774086
