subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
248134,33,7.9538615e-05,0.0,0.025717787,0.35740232,5.1358213,60.428345
248134,34,8.26013e-05,0.0,0.027459614,0.39644146,5.3118134,61.11715
248134,35,8.4880245e-05,0.0,0.029105358,0.4395473,5.5081644,61.893154
248134,36,8.6799235e-05,0.0,0.030737832,0.4856286,5.71318,62.705345
248134,37,8.7591994e-05,0.0,0.03249286,0.54046226,5.9197607,63.52295
248134,38,8.861028e-05,0.0,0.03437505,0.5981562,6.133889,64.36364
248134,39,8.8656205e-05,0.0,0.0362536,0.65808415,6.3511696,65.22199
248134,40,8.678957e-05,0.0,0.038337275,0.7269188,6.569359,66.06125
248134,41,8.4544474e-05,0.0,0.04054427,0.79862595,6.786422,66.89829
248134,42,8.34933e-05,0.0,0.04300897,0.87159157,7.014411,67.744225
