subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
420703,33,6.708433e-05,0.0,0.019064754,0.15140986,4.0147295,56.061287
420703,34,6.968435e-05,0.0,0.020183489,0.20171762,4.211256,56.547794
420703,35,7.129737e-05,0.0,0.021221451,0.24602032,4.427335,57.25342
420703,36,7.300591e-05,0.0,0.022254609,0.28511262,4.6399426,58.03517
420703,37,7.465575e-05,0.0,0.023276545,0.31897235,4.840943,58.859455
420703,38,7.633059e-05,0.0,0.024365097,0.35062838,5.0386972,59.7091
420703,39,7.803278e-05,0.0,0.025595479,0.38177276,5.2339635,60.577244
420703,40,7.9151854e-05,0.0,0.027165376,0.4238553,5.427778,61.41669
420703,41,8.095236e-05,0.0,0.028901048,0.46633244,5.622551,62.26567
420703,42,8.312441e-05,0.0,0.03082151,0.51555157,5.825734,63.111942
