subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
421575,33,5.2578398e-05,0.0,0.014157951,0.11040521,3.3600755,51.806465
421575,34,5.5651588e-05,0.0,0.015255079,0.15682054,3.5867338,52.657127
421575,35,5.8704318e-05,0.0,0.016522273,0.19351864,3.8099046,53.576862
421575,36,6.162934e-05,0.0,0.017759234,0.22450185,4.0209103,54.501907
421575,37,6.397959e-05,0.0,0.018870518,0.24869609,4.2081733,55.421635
421575,38,6.601424e-05,0.0,0.01991193,0.26993036,4.383222,56.326588
421575,39,6.7863846e-05,0.0,0.020910367,0.2896819,4.550833,57.21457
421575,40,6.971182e-05,0.0,0.02194038,0.3114419,4.721287,58.09356
421575,41,7.176987e-05,0.0,0.023011334,0.33504677,4.8964586,58.965572
421575,42,7.416404e-05,0.0,0.024229184,0.36054468,5.078397,59.838512
