subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
320803,33,0.00010569047,0.00027066778,0.111855775,2.66518,11.104539,80.31653
320803,34,0.0001170263,0.00030306558,0.11983788,2.8320882,11.457131,81.22165
320803,35,0.00012522147,0.0003414862,0.12841204,3.0444012,11.900917,82.34544
320803,36,0.00013167693,0.00038451553,0.13738364,3.2806172,12.385786,83.57674
320803,37,0.00013724848,0.00043685487,0.14663257,3.53757,12.885272,84.85708
320803,38,0.00014099476,0.0004941394,0.15542075,3.8070202,13.394501,86.13383
320803,39,0.0001451711,0.00056554144,0.16519213,4.0950184,13.900155,87.37442
320803,40,0.00015114184,0.000644754,0.17576213,4.3932524,14.402746,88.632286
320803,41,0.00016155987,0.0007397448,0.1887291,4.7197866,14.94092,89.93661
320803,42,0.00017600218,0.00084529555,0.20314933,5.0686393,15.527846,91.289215
