subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
433646,33,6.131639e-05,0.0,0.018652737,0.22870398,4.226101,56.070755
433646,34,6.443911e-05,0.0,0.019836217,0.25430965,4.384365,56.743237
433646,35,6.661558e-05,0.0,0.020909615,0.28120685,4.561163,57.551586
433646,36,6.918679e-05,0.0,0.022068262,0.30965066,4.747352,58.389904
433646,37,7.180724e-05,0.0,0.023222476,0.337384,4.933843,59.237217
433646,38,7.471055e-05,0.0,0.024574429,0.36597776,5.125746,60.10225
433646,39,7.7007164e-05,0.0,0.026076928,0.40223813,5.3224516,60.953285
433646,40,7.9304096e-05,0.0,0.02786386,0.44496107,5.520176,61.797897
433646,41,8.161098e-05,0.0,0.02969259,0.4869132,5.714204,62.65276
433646,42,8.351487e-05,0.0,0.03169536,0.54184175,5.921953,63.493656
