subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
335055,33,0.000107272645,0.00016201352,0.09265854,2.0649076,9.865279,77.51589
335055,34,0.00011682455,0.0001877661,0.098566666,2.1986222,10.178901,78.15631
335055,35,0.0001194427,0.00021928514,0.10497968,2.3858538,10.575223,79.08889
335055,36,0.000118717144,0.00025144411,0.111264706,2.5879061,11.000442,80.09912
335055,37,0.00011872768,0.0002884693,0.11833995,2.8031774,11.437738,81.19407
335055,38,0.000120563986,0.0003267866,0.12616697,3.0297985,11.907319,82.35385
335055,39,0.00012162569,0.00036575046,0.13402165,3.2626743,12.387789,83.54562
335055,40,0.00012396937,0.0004157126,0.14273684,3.5117247,12.8621,84.776306
335055,41,0.00012708592,0.00047449552,0.15171757,3.7760892,13.338765,86.02496
335055,42,0.00013397346,0.00054761115,0.16202442,4.0587015,13.828506,87.24495
