subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
351306,33,5.7925645e-05,0.0,0.006269604,0.0,1.7197313,42.712997
351306,34,5.9137703e-05,0.0,0.007858008,0.0,1.9919176,43.758644
351306,35,5.965447e-05,0.0,0.009345695,0.0,2.3034468,45.103043
351306,36,6.0010294e-05,0.0,0.010701537,0.040107965,2.5853224,46.456924
351306,37,5.976745e-05,0.0,0.011912808,0.07923341,2.8338642,47.755875
351306,38,5.9187994e-05,0.0,0.013007417,0.11213398,3.0583806,48.984413
351306,39,5.811997e-05,0.0,0.013971493,0.14046001,3.2618337,50.14119
351306,40,5.8820704e-05,0.0,0.014824212,0.16482854,3.4513493,51.241352
351306,41,5.991498e-05,0.0,0.015804037,0.1844647,3.6367502,52.29354
351306,42,6.157631e-05,0.0,0.01685685,0.20599484,3.8242598,53.30285
