subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
238097,33,5.5168057e-05,0.0,0.012150615,0.14101315,3.0396285,48.41515
238097,34,5.4711243e-05,0.0,0.013290584,0.1618979,3.2531738,49.734024
238097,35,5.5400713e-05,0.0,0.014395535,0.17866635,3.4402132,50.908676
238097,36,5.7606696e-05,0.0,0.01545541,0.19336367,3.6218386,52.010746
238097,37,5.957755e-05,0.0,0.016486198,0.20820713,3.794787,53.052063
238097,38,6.148391e-05,0.0,0.017508075,0.22451472,3.9652014,54.044296
238097,39,6.336768e-05,0.0,0.01851575,0.24301696,4.1375847,54.993248
238097,40,6.534753e-05,0.0,0.019532084,0.26258087,4.3099008,55.914215
238097,41,6.7294866e-05,0.0,0.020539463,0.28148174,4.477065,56.817497
238097,42,6.896281e-05,0.0,0.021508433,0.30145693,4.6437907,57.699234
