subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
367903,33,7.296697e-05,0.0,0.03138143,0.6056421,6.159342,64.2352
367903,34,7.3845615e-05,0.0,0.033544093,0.6542015,6.3191786,65.03968
367903,35,7.325108e-05,0.0,0.035944283,0.7136464,6.494628,65.86988
367903,36,7.466579e-05,0.0,0.038537793,0.78374445,6.7177253,66.67639
367903,37,7.61807e-05,0.0,0.041205727,0.8544084,6.946471,67.49484
367903,38,7.7045144e-05,0.0,0.044044472,0.92848384,7.1772633,68.32405
367903,39,7.721785e-05,0.0,0.047389507,1.0140736,7.4276266,69.16101
367903,40,7.7126024e-05,1.0728254e-06,0.050926007,1.105085,7.692068,70.02979
367903,41,7.739302e-05,1.2430362e-05,0.05465217,1.2048528,7.9776053,70.94137
367903,42,7.731246e-05,2.5416259e-05,0.058471017,1.3129259,8.2798195,71.87983
