subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
411219,33,5.5148586e-05,0.0,0.014769092,0.06643033,3.325973,52.414116
411219,34,5.850874e-05,0.0,0.015891746,0.12896371,3.570428,53.08734
411219,35,6.133827e-05,0.0,0.017022222,0.18157935,3.8206124,53.929363
411219,36,6.414374e-05,0.0,0.01829639,0.22156525,4.0546284,54.823967
411219,37,6.6258915e-05,0.0,0.019408539,0.2509308,4.2556524,55.732334
411219,38,6.7769724e-05,0.0,0.02039747,0.27480364,4.4372735,56.634266
411219,39,6.893257e-05,0.0,0.021303236,0.2952695,4.604785,57.51534
411219,40,7.070863e-05,0.0,0.022331633,0.31937456,4.7816315,58.388535
411219,41,7.259651e-05,0.0,0.023378707,0.34278488,4.9553022,59.257828
411219,42,7.5125834e-05,0.0,0.024682924,0.36947846,5.141506,60.133873
