subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
434789,33,6.940993e-05,0.0,0.021965988,0.27103758,4.691775,58.791046
434789,34,7.250428e-05,0.0,0.023235574,0.30944562,4.8810706,59.438843
434789,35,7.524589e-05,0.0,0.024613783,0.34926176,5.093631,60.227314
434789,36,7.72927e-05,0.0,0.026186675,0.39433074,5.3029413,61.03032
434789,37,7.99126e-05,0.0,0.028008483,0.44054532,5.510375,61.854
434789,38,8.2152634e-05,0.0,0.029788978,0.48656893,5.7178326,62.69124
434789,39,8.380925e-05,0.0,0.031763144,0.5430274,5.929446,63.525806
434789,40,8.5364445e-05,0.0,0.03379278,0.6005089,6.141464,64.37261
434789,41,8.6122134e-05,0.0,0.03586872,0.6601105,6.355031,65.23515
434789,42,8.521465e-05,0.0,0.0381457,0.7291496,6.573368,66.07482
