subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
217936,33,8.853318e-05,0.0005370942,0.15821967,4.2113056,14.152426,87.98926
217936,34,0.000102424354,0.00062437635,0.17102532,4.503897,14.631072,89.16566
217936,35,0.00011869855,0.0007289793,0.18536475,4.8242884,15.129473,90.38664
217936,36,0.00013751467,0.000837402,0.20014289,5.151084,15.650158,91.635376
217936,37,0.00016134224,0.0009570998,0.21605526,5.503078,16.240194,92.9369
217936,38,0.00018969449,0.0010902833,0.2333893,5.8868885,16.897678,94.29517
217936,39,0.00022378708,0.0012479206,0.25209725,6.3067636,17.59445,95.70952
217936,40,0.00026655826,0.0014443595,0.2734449,6.7696867,18.348259,97.15574
217936,41,0.00031615322,0.0016680124,0.29639906,7.2602053,19.13472,98.63748
217936,42,0.00037400093,0.0019152305,0.31920356,7.740275,19.936708,100.05002
