subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
415271,33,8.672627e-05,0.0,0.029567786,0.4810834,5.6522174,61.987034
415271,34,8.7398745e-05,0.0,0.03136932,0.53607726,5.9067287,63.115307
415271,35,8.808804e-05,0.0,0.033277124,0.5895424,6.114455,64.02436
415271,36,8.8777655e-05,0.0,0.035222918,0.6435487,6.3152084,64.90261
415271,37,8.75002e-05,0.0,0.037316248,0.70548165,6.517956,65.76411
415271,38,8.5285166e-05,0.0,0.039636716,0.7751323,6.722619,66.60403
415271,39,8.362648e-05,0.0,0.04209601,0.84623194,6.9356074,67.4518
415271,40,8.2169456e-05,0.0,0.044709638,0.9218539,7.162431,68.29811
415271,41,8.0755766e-05,0.0,0.047789037,1.0094026,7.4194508,69.137535
415271,42,7.9232384e-05,1.8395949e-06,0.05111315,1.1007252,7.6828423,70.00398
