subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
427557,33,7.0864684e-05,0.0,0.022676967,0.2843516,4.7443676,59.014008
427557,34,7.445397e-05,0.0,0.024111375,0.3211496,4.9355454,59.704834
427557,35,7.741069e-05,0.0,0.025549106,0.3594818,5.141634,60.490406
427557,36,8.022503e-05,0.0,0.027273014,0.40876365,5.3632536,61.287167
427557,37,8.2820305e-05,0.0,0.029019691,0.45670962,5.5810614,62.114075
427557,38,8.4790925e-05,0.0,0.030792758,0.5048835,5.7880588,62.960384
427557,39,8.578581e-05,0.0,0.032693945,0.56180024,5.9988556,63.802925
427557,40,8.6878164e-05,0.0,0.034652084,0.6195235,6.2115536,64.65683
427557,41,8.643669e-05,0.0,0.03662657,0.6809362,6.42665,65.51661
427557,42,8.5107575e-05,0.0,0.038956687,0.75245047,6.645446,66.34947
