subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
247214,33,0.00010841864,8.183357e-06,0.04311809,0.83796465,7.0034065,66.53425
247214,34,9.968638e-05,1.4734687e-06,0.04557138,0.93875706,7.3159857,67.94655
247214,35,9.331931e-05,0.0,0.048199333,1.017713,7.534284,68.970985
247214,36,8.7826105e-05,2.51655e-06,0.05134061,1.1043189,7.7596684,69.91422
247214,37,8.395268e-05,1.1442695e-05,0.05473829,1.1986635,8.006266,70.85078
247214,38,8.1160135e-05,2.4408102e-05,0.058366783,1.3020862,8.27665,71.79724
247214,39,7.885511e-05,3.798335e-05,0.06254133,1.4197056,8.569183,72.759476
247214,40,7.856669e-05,5.225517e-05,0.06724863,1.5505617,8.880012,73.722435
247214,41,7.9697435e-05,7.001887e-05,0.07221225,1.6927714,9.216336,74.68093
247214,42,8.0456375e-05,8.966704e-05,0.077358946,1.8384091,9.548587,75.65828
