subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
379184,33,9.7693235e-05,0.0,0.043360636,0.73675334,6.5805836,66.98173
379184,34,9.8711695e-05,0.0,0.045147054,0.798823,6.7751102,67.477776
379184,35,9.6418575e-05,0.0,0.046985388,0.87802553,7.019086,68.17316
379184,36,9.329952e-05,2.6801135e-06,0.049360916,0.96744657,7.2877173,68.941605
379184,37,8.9901674e-05,6.4627966e-06,0.052006766,1.0617431,7.5698442,69.76395
379184,38,8.731434e-05,1.4392135e-05,0.054980204,1.1627431,7.8669214,70.63998
379184,39,8.495248e-05,2.484169e-05,0.058197714,1.2691377,8.175688,71.564964
379184,40,8.1691745e-05,3.6240788e-05,0.061857358,1.3871672,8.484174,72.51145
379184,41,7.989051e-05,4.876725e-05,0.06619041,1.5157126,8.800112,73.47336
379184,42,8.023443e-05,6.5448694e-05,0.07103556,1.6544981,9.127217,74.43372
