subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
295413,33,8.464459e-05,0.00023079407,0.108224586,2.9136713,12.147507,81.25509
295413,34,8.203383e-05,0.00028607924,0.11841124,3.1362262,12.405823,82.59454
295413,35,8.550155e-05,0.00034704315,0.12923394,3.3665218,12.705297,83.87412
295413,36,9.308645e-05,0.0004126823,0.14043298,3.6096997,13.0598345,85.137596
295413,37,0.0001050414,0.00048088387,0.15099722,3.8699927,13.502091,86.369095
295413,38,0.000119053555,0.00056190003,0.16284285,4.1536975,13.977572,87.59906
295413,39,0.00013436837,0.0006501047,0.17526966,4.455873,14.487326,88.86058
295413,40,0.00015164432,0.0007518305,0.18965837,4.789318,15.047793,90.1729
295413,41,0.00016777572,0.0008594181,0.20438036,5.1396503,15.638513,91.53986
295413,42,0.00018929952,0.0009832277,0.220735,5.521044,16.294538,92.949646
