subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
161116,33,0.005108913,0.011750725,1.2476431,19.283594,43.14337,128.33719
161116,34,0.0059190155,0.011973857,1.3347234,18.849325,42.606,127.95542
161116,35,0.006665558,0.011930289,1.3906459,18.110516,41.93425,127.77936
161116,36,0.0074215904,0.011825182,1.4440922,17.388779,41.675835,127.85808
161116,37,0.008129933,0.011657965,1.4889065,16.804302,41.848198,128.32373
161116,38,0.008815975,0.011192115,1.4951837,15.852538,41.8481,128.81393
161116,39,0.009445695,0.010740263,1.5055711,15.00204,42.017216,129.4472
161116,40,0.009977953,0.010227039,1.4977831,14.065016,41.892056,130.01346
161116,41,0.010411071,0.00981031,1.4887589,13.295353,41.702595,130.54285
161116,42,0.0108095575,0.009205423,1.47087,12.337512,41.634304,130.74577
