subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
239609,33,0.00022120967,0.0014078713,0.2722035,6.8732514,18.722492,97.64671
239609,34,0.00026484003,0.0016367318,0.29330668,7.376605,19.54108,99.15483
239609,35,0.00031703652,0.0018792885,0.3137833,7.8235745,20.235718,100.43427
239609,36,0.00038253775,0.0021368486,0.3357737,8.249107,20.888004,101.63289
239609,37,0.00045851208,0.0024109003,0.35984218,8.68482,21.556095,102.82826
239609,38,0.0005455353,0.0027116921,0.38688272,9.15029,22.277094,104.05766
239609,39,0.0006494728,0.00306668,0.41946486,9.675586,23.126991,105.28158
239609,40,0.00076687057,0.0034546033,0.45462978,10.230738,24.062675,106.532104
239609,41,0.00090354827,0.0038748137,0.49333173,10.809744,25.076767,107.808105
239609,42,0.0010577957,0.0043211635,0.5341636,11.389652,26.101925,109.066315
