subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
427828,33,5.8662554e-05,0.0,0.01676917,0.15835571,3.855434,54.67485
427828,34,6.152148e-05,0.0,0.018003404,0.2000866,4.0494375,55.31151
427828,35,6.3946674e-05,0.0,0.019178286,0.23684764,4.25346,56.098057
427828,36,6.634393e-05,0.0,0.020305663,0.26731586,4.446252,56.921806
427828,37,6.850946e-05,0.0,0.021384507,0.29540825,4.633875,57.75979
427828,38,7.084393e-05,0.0,0.022508182,0.32266855,4.81889,58.61272
427828,39,7.307224e-05,0.0,0.023639493,0.34827948,4.999045,59.475677
427828,40,7.5603195e-05,0.0,0.02497609,0.375669,5.187104,60.35372
427828,41,7.7362754e-05,0.0,0.026557788,0.41403913,5.377461,61.202503
427828,42,7.991001e-05,0.0,0.028394118,0.45671988,5.5747614,62.048367
