subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
244883,33,0.0019065773,0.0032848828,0.5012654,7.52259,20.207432,100.137985
244883,34,0.0019991565,0.0036004097,0.52795255,8.052682,21.187515,101.46275
244883,35,0.0020647969,0.003925032,0.55187434,8.609597,22.1507,102.84208
244883,36,0.002120083,0.0042239544,0.5737641,9.1251955,23.06953,104.14084
244883,37,0.002125812,0.0044104257,0.5875397,9.535392,23.845352,105.32752
244883,38,0.0022190523,0.004755978,0.616712,10.032885,24.593037,106.49806
244883,39,0.0022908354,0.0050375885,0.64138097,10.4685335,25.350449,107.59453
244883,40,0.0023897935,0.00534424,0.668331,10.889165,26.03704,108.642944
244883,41,0.0025324388,0.005704165,0.7015407,11.3247385,26.730637,109.6845
244883,42,0.00272494,0.0060922946,0.7392899,11.740954,27.484085,110.6481
