subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
185851,33,0.00884954,0.011410296,1.4787884,16.201342,41.730713,130.95892
185851,34,0.009359682,0.011323553,1.5085562,16.0126,42.994762,132.065
185851,35,0.009942038,0.010812253,1.5162913,15.075707,43.29757,132.20895
185851,36,0.010428031,0.010329075,1.5122583,14.135224,42.784157,132.2912
185851,37,0.010923246,0.009316059,1.4871407,12.544461,42.55425,131.56787
185851,38,0.011260242,0.008436929,1.4558197,11.230842,42.036022,130.9989
185851,39,0.011482412,0.0077652563,1.4295126,10.254903,41.54332,130.64304
185851,40,0.011632417,0.0072598695,1.4062839,9.53301,41.15583,130.41711
185851,41,0.011763992,0.0068003517,1.3903139,8.900602,40.974934,130.26025
185851,42,0.011902605,0.006273696,1.3770988,8.187414,40.976173,130.09756
