subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
449049,33,5.7965488e-05,0.0,0.013219759,0.03361869,2.9275665,49.506226
449049,34,5.8868347e-05,0.0,0.014079973,0.076954365,3.1096678,50.286476
449049,35,5.9931306e-05,0.0,0.014923409,0.12363291,3.3328848,51.228077
449049,36,6.143848e-05,0.0,0.015858427,0.16180754,3.5565705,52.2012
449049,37,6.3009764e-05,0.0,0.016913414,0.19395804,3.7744265,53.17036
449049,38,6.434717e-05,0.0,0.017901585,0.21977091,3.969686,54.131084
449049,39,6.543024e-05,0.0,0.018820018,0.24193549,4.150264,55.072964
449049,40,6.649803e-05,0.0,0.019719556,0.26216292,4.321614,55.992928
449049,41,6.761495e-05,0.0,0.020612746,0.281281,4.486669,56.891136
449049,42,6.933068e-05,0.0,0.021602198,0.3024497,4.656245,57.7695
