subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
102334,33,0.0047723195,0.014266566,1.4927465,23.988539,49.750828,133.8872
102334,34,0.0057122954,0.015256554,1.6260372,25.067524,53.41575,136.30081
102334,35,0.0068605314,0.015778376,1.7298001,24.985464,54.79638,137.25208
102334,36,0.008050802,0.015619716,1.7876071,23.769514,54.466953,137.52756
102334,37,0.009177977,0.014905942,1.8108263,21.82461,53.0587,136.91437
102334,38,0.010088432,0.013940366,1.801487,19.914894,51.45354,136.70831
102334,39,0.010791147,0.012869449,1.7741737,18.062819,50.055386,136.4727
102334,40,0.011286425,0.011909559,1.7403643,16.562279,48.844276,136.29945
102334,41,0.011622307,0.011057054,1.7020023,15.31873,47.833748,136.1879
102334,42,0.01190811,0.009979792,1.649026,13.794357,46.913395,135.68324
