subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
357709,33,7.131402e-05,0.0,0.04530243,0.9122988,7.0486364,68.69167
357709,34,7.566242e-05,1.4010584e-07,0.04827091,0.9895326,7.293385,69.229324
357709,35,7.697882e-05,6.0431194e-06,0.05129206,1.0779183,7.5669117,69.953316
357709,36,7.845671e-05,1.5485566e-05,0.054522477,1.1749403,7.8651414,70.76472
357709,37,7.9494e-05,2.5927206e-05,0.058008946,1.2791677,8.179331,71.649124
357709,38,7.9096324e-05,3.7355756e-05,0.061935917,1.3965052,8.498131,72.57739
357709,39,7.9317135e-05,5.0146424e-05,0.06648589,1.5257512,8.8223505,73.535706
357709,40,7.967325e-05,6.689265e-05,0.07135302,1.6654191,9.150097,74.500145
357709,41,8.003597e-05,8.599984e-05,0.0764083,1.8109093,9.482516,75.47725
357709,42,8.1815204e-05,0.00010877813,0.08188538,1.9631637,9.826205,76.481544
