subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
353938,33,7.109158e-05,4.230358e-06,0.051629424,1.0638574,7.46759,70.20343
353938,34,7.63796e-05,1.6380334e-05,0.054864682,1.1549739,7.762019,70.80699
353938,35,7.851567e-05,2.7923263e-05,0.05821292,1.2605773,8.085618,71.60773
353938,36,7.912525e-05,3.8931204e-05,0.061898306,1.377367,8.418219,72.48495
353938,37,8.017162e-05,5.0345203e-05,0.066195235,1.5048571,8.758313,73.40856
353938,38,8.097594e-05,6.552256e-05,0.07089364,1.6423366,9.094039,74.3573
353938,39,8.173648e-05,8.416752e-05,0.07588069,1.787526,9.43196,75.3229
353938,40,8.2529616e-05,0.000105345505,0.081147656,1.9383016,9.773311,76.32271
353938,41,8.4921514e-05,0.00013402553,0.087398395,2.1057258,10.122147,77.35847
353938,42,8.754016e-05,0.00016912376,0.09432718,2.2919905,10.485323,78.39356
