subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
133593,33,0.0060725077,0.020949433,2.129121,35.725945,76.70569,151.81664
133593,34,0.007882944,0.02270521,2.3632727,37.178665,82.33525,154.88376
133593,35,0.010015738,0.02287821,2.5385118,35.984207,83.85585,155.75253
133593,36,0.011924824,0.021619482,2.6163945,33.069374,82.69522,154.85071
133593,37,0.013072629,0.019334996,2.5647647,29.340425,79.25796,153.11853
133593,38,0.013540216,0.01650127,2.442098,25.316422,75.18203,150.68509
133593,39,0.013618897,0.013682746,2.310498,21.524208,71.04323,148.39728
133593,40,0.013525859,0.01127437,2.1847858,18.265177,67.036674,146.21365
133593,41,0.013407209,0.009242483,2.052542,15.324569,62.845936,144.01797
133593,42,0.013298833,0.007572106,1.9269538,12.747009,58.834,141.6492
