subhalo_id,snapshot,bh_mass,bh_acc,stellar_mass,sfr,halo_mass,vel_disp
320654,33,0.00013077733,0.00019298232,0.1101356,2.9378963,12.802479,80.87659
320654,34,0.00010268632,0.00027045992,0.12095799,3.3068562,13.208469,83.19925
320654,35,8.973232e-05,0.00034635566,0.13157864,3.5863826,13.462677,84.839005
320654,36,8.5959095e-05,0.00042829872,0.14237018,3.8539739,13.725534,86.19978
320654,37,9.018858e-05,0.00051036605,0.15390338,4.1186953,14.040913,87.4729
320654,38,0.000104165694,0.00060707773,0.1677809,4.41059,14.439571,88.7181
320654,39,0.00012410537,0.0007123095,0.18289869,4.7296524,14.936897,89.980606
320654,40,0.00014807103,0.0008264966,0.19906448,5.0760193,15.514467,91.30539
320654,41,0.00017459164,0.0009528474,0.2160787,5.4524403,16.166636,92.69616
320654,42,0.00020056617,0.0010900404,0.23398519,5.857873,16.8587,94.149216
